country,key,statisticalArea1,statisticalArea1Code,statisticalArea2,statisticalArea2Code,statisticalArea3,statisticalArea3Code
USA,MA.Suffolk,Massachusetts,MA,Boston,20500,Suffolk,25025
USA,MA.Essex,Massachusetts,MA,Boston,20500,Essex,25009
USA,MA.Norfolk,Massachusetts,MA,Boston,20500,Norfolk,25021
USA,MA.Worcester,Massachusetts,MA,Boston,20500,Worcester,25027
USA,NH.Merrimack,New Hampshire,NH,Manchester,20600,Merrimack,33013
USA,NH.Hillsborough,New Hampshire,NH,Manchester,20600,Hillsborough,33011
USA,ME.York,Maine,ME,Manchester,20600,York,23031
USA,NH.Rockingham,New Hampshire,NH,Manchester,20600,Rockingham,33015
USA,NH.Strafford,New Hampshire,NH,Manchester,20600,Strafford,33017
USA,NH.Belknap,New Hampshire,NH,Manchester,20600,Belknap,33001
USA,NH.Carroll,New Hampshire,NH,Manchester,20600,Carroll,33003
USA,NH.Cheshire,New Hampshire,NH,Keene,20700,Cheshire,33005
USA,VT.Windham,Vermont,VT,Keene,20700,Windham,50025
USA,MA.Hampshire,Massachusetts,MA,Springfield,20800,Hampshire,25015
USA,MA.Hampden,Massachusetts,MA,Springfield,20800,Hampden,25013
USA,MA.Franklin,Massachusetts,MA,Springfield,20800,Franklin,25011
USA,CT.Montgomery,Connecticut,CT,Bridgeport,20901,Fairfield,9001
USA,CT.Litchfield,Connecticut,CT,Bridgeport,20901,Litchfield,9005
USA,CT.Kent,Connecticut,CT,Bridgeport,20901,Tolland,9013
USA,CT.NewLondon,Connecticut,CT,Bridgeport,20901,New London,9011
USA,CT.Fairfield,Connecticut,CT,Bridgeport,20901,Fairfield,9001
USA,CT.Hartford,Connecticut,CT,Bridgeport,20901,Hartford,9003
USA,CT.Tolland,Connecticut,CT,Bridgeport,20901,Tolland,9013
USA,CT.Middlesex,Connecticut,CT,Bridgeport,20901,Middlesex,9007
USA,CT.NewHaven,Connecticut,CT,Bridgeport,20901,New Haven,9009
USA,CT.Windham,Connecticut,CT,Bridgeport,20901,Windham,9015
USA,MA.Berkshire,Massachusetts,MA,Pittsfield,20902,Berkshire,25003
USA,VT.Bennington,Vermont,VT,Pittsfield,20902,Bennington,50003
USA,WI.Ashland,Wisconsin,WI,Ashland,21001,Ashland,55003
USA,WI.Price,Wisconsin,WI,Ashland,21001,Price,55099
USA,WI.Bayfield,Wisconsin,WI,Ashland,21001,Bayfield,55007
USA,MI.Keweenaw,Michigan,MI,Houghton,21002,Keweenaw,26083
USA,MI.Houghton,Michigan,MI,Houghton,21002,Houghton,26061
USA,MI.Baraga,Michigan,MI,Houghton,21002,Baraga,26013
USA,MI.Ontonagon,Michigan,MI,Ironwood,21003,Ontonagon,26131
USA,MI.Gogebic,Michigan,MI,Ironwood,21003,Gogebic,26053
USA,WI.Iron,Wisconsin,WI,Ironwood,21003,Iron,55051
USA,WI.Forest,Wisconsin,WI,Rhinelander,21004,Forest,55041
USA,WI.Oneida,Wisconsin,WI,Rhinelander,21004,Oneida,55085
USA,WI.Vilas,Wisconsin,WI,Rhinelander,21004,Vilas,55125
USA,WI.Sawyer,Wisconsin,WI,Rice Lake,21101,Sawyer,55113
USA,WI.Washburn,Wisconsin,WI,Rice Lake,21101,Washburn,55129
USA,WI.Rusk,Wisconsin,WI,Rice Lake,21101,Rusk,55107
USA,WI.Barron,Wisconsin,WI,Rice Lake,21101,Barron,55005
USA,WI.Polk,Wisconsin,WI,Amery,21102,Polk,55095
USA,WI.Burnett,Wisconsin,WI,Amery,21102,Burnett,55013
USA,MN.McLeod,Minnesota,MN,Hutchinson,21201,McLeod,27085
USA,MN.Sibley,Minnesota,MN,Hutchinson,21201,Sibley,27143
USA,MN.Meeker,Minnesota,MN,Hutchinson,21201,Meeker,27093
USA,MN.Redwood,Minnesota,MN,Redwood Falls,21202,Redwood,27127
USA,MN.Renville,Minnesota,MN,Redwood Falls,21202,Renville,27129
USA,MN.Watonwan,Minnesota,MN,Mankato,21301,Watonwan,27165
USA,MN.Brown,Minnesota,MN,Mankato,21301,Brown,27015
USA,MN.LeSueur,Minnesota,MN,Mankato,21301,Le Sueur,27079
USA,MN.BlueEarth,Minnesota,MN,Mankato,21301,Blue Earth,27013
USA,MN.Nicollet,Minnesota,MN,Mankato,21301,Nicollet,27103
USA,MN.Rice,Minnesota,MN,Owatonna,21302,Rice,27131
USA,MN.Waseca,Minnesota,MN,Owatonna,21302,Waseca,27161
USA,MN.Steele,Minnesota,MN,Owatonna,21302,Steele,27147
USA,MN.Benton,Minnesota,MN,St. Cloud,21400,Benton,27009
USA,MN.Sherburne,Minnesota,MN,St. Cloud,21400,Sherburne,27141
USA,MN.Stearns,Minnesota,MN,St. Cloud,21400,Stearns,27145
USA,MN.MilleLacs,Minnesota,MN,St. Cloud,21400,Mille Lacs,27095
USA,MN.Scott,Minnesota,MN,Minneapolis,21501,Scott,27139
USA,MN.Washington,Minnesota,MN,Minneapolis,21501,Washington,27163
USA,MN.Anoka,Minnesota,MN,Minneapolis,21501,Anoka,27003
USA,MN.Isanti,Minnesota,MN,Minneapolis,21501,Isanti,27059
USA,WI.Pierce,Wisconsin,WI,Minneapolis,21501,Pierce,55093
USA,WI.St.Croix,Wisconsin,WI,Minneapolis,21501,St Croix,55109
USA,MN.Ramsey,Minnesota,MN,Minneapolis,21501,Ramsey,27123
USA,MN.Chisago,Minnesota,MN,Minneapolis,21501,Chisago,27025
USA,MN.Carver,Minnesota,MN,Minneapolis,21501,Carver,27019
USA,MN.Dakota,Minnesota,MN,Minneapolis,21501,Dakota,27037
USA,WI.StCroix,Wisconsin,WI,Minneapolis,21501,St Croix,55109
USA,MN.Hennepin,Minnesota,MN,Minneapolis,21501,Hennepin,27053
USA,MN.Wright,Minnesota,MN,Minneapolis,21501,Wright,27171
USA,MN.Pine,Minnesota,MN,Pine City,21502,Pine,27115
USA,MN.Kanabec,Minnesota,MN,Pine City,21502,Kanabec,27065
USA,MN.Cass,Minnesota,MN,Brainerd,21600,Cass,27021
USA,MN.CrowWing,Minnesota,MN,Brainerd,21600,Crow Wing,27035
USA,MN.Aitkin,Minnesota,MN,Brainerd,21600,Aitkin,27001
USA,MN.Itasca,Minnesota,MN,Brainerd,21600,Itasca,27061
USA,MN.Dodge,Minnesota,MN,Rochester,21701,Dodge,27039
USA,MN.Goodhue,Minnesota,MN,Rochester,21701,Goodhue,27049
USA,MN.Fillmore,Minnesota,MN,Rochester,21701,Fillmore,27045
USA,MN.Wabasha,Minnesota,MN,Rochester,21701,Wabasha,27157
USA,MN.Olmsted,Minnesota,MN,Rochester,21701,Olmsted,27109
USA,MN.Mower,Minnesota,MN,Austin,21702,Mower,27099
USA,MN.Freeborn,Minnesota,MN,Austin,21702,Freeborn,27047
USA,IA.Hancock,Iowa,IA,Mason City,21801,Hancock,19081
USA,IA.Winnebago,Iowa,IA,Mason City,21801,Winnebago,19189
USA,IA.Worth,Iowa,IA,Mason City,21801,Worth,19195
USA,IA.CerroGordo,Iowa,IA,Mason City,21801,Cerro Gordo,19033
USA,IA.Winneshiek,Iowa,IA,Decorah,21802,Winneshiek,19191
USA,IA.Howard,Iowa,IA,Decorah,21802,Howard,19089
USA,IA.Floyd,Iowa,IA,Decorah,21802,Floyd,19067
USA,IA.Chickasaw,Iowa,IA,Decorah,21802,Chickasaw,19037
USA,IA.Mitchell,Iowa,IA,Decorah,21802,Mitchell,19131
USA,IA.Jasper,Iowa,IA,Marshalltown,21900,Jasper,19099
USA,IA.Marshall,Iowa,IA,Marshalltown,21900,Marshall,19127
USA,IA.Poweshiek,Iowa,IA,Marshalltown,21900,Poweshiek,19157
USA,IA.Tama,Iowa,IA,Marshalltown,21900,Tama,19171
USA,IA.Fayette,Iowa,IA,Waterloo,22001,Fayette,19065
USA,IA.Buchanan,Iowa,IA,Waterloo,22001,Buchanan,19019
USA,IA.Butler,Iowa,IA,Waterloo,22001,Butler,19023
USA,IA.Grundy,Iowa,IA,Waterloo,22001,Grundy,19075
USA,IA.BlackHawk,Iowa,IA,Waterloo,22001,Black Hawk,19013
USA,IA.Bremer,Iowa,IA,Waterloo,22001,Bremer,19017
USA,IA.Franklin,Iowa,IA,Iowa Falls,22002,Franklin,19069
USA,IA.Hardin,Iowa,IA,Iowa Falls,22002,Hardin,19083
USA,IA.Cedar,Iowa,IA,Iowa City,22100,Cedar,19031
USA,IA.Washington,Iowa,IA,Iowa City,22100,Washington,19183
USA,IA.Johnson,Iowa,IA,Iowa City,22100,Johnson,19103
USA,IA.Muscatine,Iowa,IA,Iowa City,22100,Muscatine,19139
USA,IA.Louisa,Iowa,IA,Iowa City,22100,Louisa,19115
USA,IA.Benton,Iowa,IA,Cedar Rapids,22200,Benton,19011
USA,IA.Jones,Iowa,IA,Cedar Rapids,22200,Jones,19105
USA,IA.Linn,Iowa,IA,Cedar Rapids,22200,Linn,19113
USA,IA.Iowa,Iowa,IA,Cedar Rapids,22200,Iowa,19095
USA,IA.Marion,Iowa,IA,Ottumwa,22300,Marion,19125
USA,IA.Wapello,Iowa,IA,Ottumwa,22300,Wapello,19179
USA,IA.Davis,Iowa,IA,Ottumwa,22300,Davis,19051
USA,IA.Monroe,Iowa,IA,Ottumwa,22300,Monroe,19135
USA,IA.Keokuk,Iowa,IA,Ottumwa,22300,Keokuk,19107
USA,IA.VanBuren,Iowa,IA,Ottumwa,22300,Van Buren,19177
USA,IA.Mahaska,Iowa,IA,Ottumwa,22300,Mahaska,19123
USA,IA.Jefferson,Iowa,IA,Ottumwa,22300,Jefferson,19101
USA,WI.Manitowoc,Wisconsin,WI,Sheboygan,22400,Manitowoc,55071
USA,WI.Sheboygan,Wisconsin,WI,Sheboygan,22400,Sheboygan,55117
USA,WI.Calumet,Wisconsin,WI,Appleton,22500,Calumet,55015
USA,WI.FondduLac,Wisconsin,WI,Appleton,22500,Fond du Lac,55039
USA,WI.Outagamie,Wisconsin,WI,Appleton,22500,Outagamie,55087
USA,WI.Winnebago,Wisconsin,WI,Appleton,22500,Winnebago,55139
USA,WI.Waupaca,Wisconsin,WI,Appleton,22500,Waupaca,55135
USA,WI.Waushara,Wisconsin,WI,Appleton,22500,Waushara,55137
USA,WI.GreenLake,Wisconsin,WI,Appleton,22500,Green Lake,55047
USA,WI.Oconto,Wisconsin,WI,Green Bay,22601,Oconto,55083
USA,WI.Kewaunee,Wisconsin,WI,Green Bay,22601,Kewaunee,55061
USA,WI.Brown,Wisconsin,WI,Green Bay,22601,Brown,55009
USA,WI.Door,Wisconsin,WI,Green Bay,22601,Door,55029
USA,WI.Langlade,Wisconsin,WI,Shawano,22602,Langlade,55067
USA,WI.Shawano,Wisconsin,WI,Shawano,22602,Shawano,55115
USA,WI.Menominee,Wisconsin,WI,Shawano,22602,Menominee,55078
USA,WI.Marathon,Wisconsin,WI,Wausau,22700,Marathon,55073
USA,WI.Taylor,Wisconsin,WI,Wausau,22700,Taylor,55119
USA,WI.Adams,Wisconsin,WI,Wausau,22700,Adams,55001
USA,WI.Wood,Wisconsin,WI,Wausau,22700,Wood,55141
USA,WI.Portage,Wisconsin,WI,Wausau,22700,Portage,55097
USA,WI.Lincoln,Wisconsin,WI,Wausau,22700,Lincoln,55069
USA,WI.Clark,Wisconsin,WI,Wausau,22700,Clark,55019
USA,WI.Chippewa,Wisconsin,WI,Eau Claire,22800,Chippewa,55017
USA,WI.Trempealeau,Wisconsin,WI,Eau Claire,22800,Trempealeau,55121
USA,WI.EauClaire,Wisconsin,WI,Eau Claire,22800,Eau Claire,55035
USA,WI.Dunn,Wisconsin,WI,Eau Claire,22800,Dunn,55033
USA,WI.Buffalo,Wisconsin,WI,Eau Claire,22800,Buffalo,55011
USA,MN.Winona,Minnesota,MN,Eau Claire,22800,Winona,27169
USA,WI.Pepin,Wisconsin,WI,Eau Claire,22800,Pepin,55091
USA,WI.Jackson,Wisconsin,WI,Eau Claire,22800,Jackson,55053
USA,WI.Monroe,Wisconsin,WI,La Crosse,22900,Monroe,55081
USA,MN.Houston,Minnesota,MN,La Crosse,22900,Houston,27055
USA,WI.Vernon,Wisconsin,WI,La Crosse,22900,Vernon,55123
USA,WI.Juneau,Wisconsin,WI,La Crosse,22900,Juneau,55057
USA,WI.LaCrosse,Wisconsin,WI,La Crosse,22900,La Crosse,55063
USA,WI.Crawford,Wisconsin,WI,Monroe,23000,Crawford,55023
USA,WI.Green,Wisconsin,WI,Monroe,23000,Green,55045
USA,WI.Grant,Wisconsin,WI,Monroe,23000,Grant,55043
USA,WI.Lafayette,Wisconsin,WI,Monroe,23000,Lafayette,55065
USA,WI.Dane,Wisconsin,WI,Madison,23100,Dane,55025
USA,WI.Sauk,Wisconsin,WI,Madison,23100,Sauk,55111
USA,WI.Columbia,Wisconsin,WI,Madison,23100,Columbia,55021
USA,WI.Marquette,Wisconsin,WI,Madison,23100,Marquette,55077
USA,WI.Iowa,Wisconsin,WI,Madison,23100,Iowa,55049
USA,WI.Richland,Wisconsin,WI,Madison,23100,Richland,55103
USA,IA.Clayton,Iowa,IA,Dubuque,23200,Clayton,19043
USA,IA.Allamakee,Iowa,IA,Dubuque,23200,Allamakee,19005
USA,IL.JoDaviess,Illinois,IL,Dubuque,23200,Jo Daviess,17085
USA,IA.Delaware,Iowa,IA,Dubuque,23200,Delaware,19055
USA,IA.Dubuque,Iowa,IA,Dubuque,23200,Dubuque,19061
USA,IL.Edgar,Illinois,IL,Charleston,23301,Edgar,17045
USA,IL.Cumberland,Illinois,IL,Charleston,23301,Cumberland,17035
USA,IL.Clark,Illinois,IL,Charleston,23301,Clark,17023
USA,IL.Coles,Illinois,IL,Charleston,23301,Coles,17029
USA,IL.Jasper,Illinois,IL,Douglas,23302,Jasper,17079
USA,IL.Fayette,Illinois,IL,Douglas,23302,Fayette,17051
USA,IL.Crawford,Illinois,IL,Douglas,23302,Crawford,17033
USA,IL.Clay,Illinois,IL,Douglas,23302,Clay,17025
USA,IL.Effingham,Illinois,IL,Douglas,23302,Effingham,17049
USA,IL.Livingston,Illinois,IL,Bloomington,23400,Livingston,17105
USA,IL.McLean,Illinois,IL,Bloomington,23400,McLean,17113
USA,IL.DeWitt,Illinois,IL,Bloomington,23400,De Witt,17039
USA,IL.Moultrie,Illinois,IL,Decatur,23500,Moultrie,17139
USA,IL.Shelby,Illinois,IL,Decatur,23500,Shelby,17173
USA,IL.Douglas,Illinois,IL,Decatur,23500,Douglas,17041
USA,IL.Piatt,Illinois,IL,Decatur,23500,Piatt,17147
USA,IL.Ford,Illinois,IL,Decatur,23500,Ford,17053
USA,IL.Champaign,Illinois,IL,Decatur,23500,Champaign,17019
USA,IL.Macon,Illinois,IL,Decatur,23500,Macon,17115
USA,MO.Clark,Missouri,MO,Burlington,23600,Clark,29045
USA,IL.Hancock,Illinois,IL,Burlington,23600,Hancock,17067
USA,IA.Henry,Iowa,IA,Burlington,23600,Henry,19087
USA,IL.Henderson,Illinois,IL,Burlington,23600,Henderson,17071
USA,IA.DesMoines,Iowa,IA,Burlington,23600,Des Moines,19057
USA,IA.Lee,Iowa,IA,Burlington,23600,Lee,19111
USA,IL.Fulton,Illinois,IL,Galesburg,23700,Fulton,17057
USA,IL.Warren,Illinois,IL,Galesburg,23700,Warren,17187
USA,IL.McDonough,Illinois,IL,Galesburg,23700,McDonough,17109
USA,IL.Knox,Illinois,IL,Galesburg,23700,Knox,17095
USA,IL.Stark,Illinois,IL,Davenport,23801,Stark,17175
USA,IL.RockIsland,Illinois,IL,Davenport,23801,Rock Island,17161
USA,IL.Henry,Illinois,IL,Davenport,23801,Henry,17073
USA,IL.Mercer,Illinois,IL,Davenport,23801,Mercer,17131
USA,IA.Scott,Iowa,IA,Davenport,23801,Scott,19163
USA,IA.Clinton,Iowa,IA,Clinton,23802,Clinton,19045
USA,IA.Jackson,Iowa,IA,Clinton,23802,Jackson,19097
USA,IL.LaSalle,Illinois,IL,Peoria,23900,La Salle,17099
USA,IL.Bureau,Illinois,IL,Peoria,23900,Bureau,17011
USA,IL.Tazewell,Illinois,IL,Peoria,23900,Tazewell,17179
USA,IL.Putnam,Illinois,IL,Peoria,23900,Putnam,17155
USA,IL.Mason,Illinois,IL,Peoria,23900,Mason,17125
USA,IL.Marshall,Illinois,IL,Peoria,23900,Marshall,17123
USA,IL.Peoria,Illinois,IL,Peoria,23900,Peoria,17143
USA,IL.Woodford,Illinois,IL,Peoria,23900,Woodford,17203
USA,WI.Racine,Wisconsin,WI,Kenosha,24000,Racine,55101
USA,WI.Walworth,Wisconsin,WI,Kenosha,24000,Walworth,55127
USA,WI.Kenosha,Wisconsin,WI,Kenosha,24000,Kenosha,55059
USA,WI.Rock,Wisconsin,WI,Kenosha,24000,Rock,55105
USA,WI.Jefferson,Wisconsin,WI,Milwaukee,24100,Jefferson,55055
USA,WI.Waukesha,Wisconsin,WI,Milwaukee,24100,Waukesha,55133
USA,WI.Milwaukee,Wisconsin,WI,Milwaukee,24100,Milwaukee,55079
USA,WI.Ozaukee,Wisconsin,WI,Milwaukee,24100,Ozaukee,55089
USA,WI.Washington,Wisconsin,WI,Milwaukee,24100,Washington,55131
USA,WI.Dodge,Wisconsin,WI,Milwaukee,24100,Dodge,55027
USA,IL.Iroquois,Illinois,IL,Bourbonnais,24200,Iroquois,17075
USA,IL.Kankakee,Illinois,IL,Bourbonnais,24200,Kankakee,17091
USA,IL.Cook,Illinois,IL,Chicago,24300,Cook,17031
USA,IL.Lake,Illinois,IL,Chicago,24300,Lake,17097
USA,IL.DuPage,Illinois,IL,Chicago,24300,Du Page,17043
USA,IL.Kendall,Illinois,IL,Chicago,24300,Kendall,17093
USA,IL.McHenry,Illinois,IL,Chicago,24300,McHenry,17111
USA,IL.Kane,Illinois,IL,Chicago,24300,Kane,17089
USA,IL.Will,Illinois,IL,Chicago,24300,Will,17197
USA,IL.Grundy,Illinois,IL,Chicago,24300,Grundy,17063
USA,IL.Stephenson,Illinois,IL,Rockford,24400,Stephenson,17177
USA,IL.Dekalb,Illinois,IL,Rockford,24400,De Kalb,17037
USA,IL.Ogle,Illinois,IL,Rockford,24400,Ogle,17141
USA,IL.Lee,Illinois,IL,Rockford,24400,Lee,17103
USA,IL.Carroll,Illinois,IL,Rockford,24400,Carroll,17015
USA,IL.Winnebago,Illinois,IL,Rockford,24400,Winnebago,17201
USA,IL.DeKalb,Illinois,IL,Rockford,24400,De Kalb,17037
USA,IL.Boone,Illinois,IL,Rockford,24400,Boone,17007
USA,IL.Whiteside,Illinois,IL,Rockford,24400,Whiteside,17195
USA,MO.Maries,Missouri,MO,Rolla,24500,Maries,29125
USA,MO.Pulaski,Missouri,MO,Rolla,24500,Pulaski,29169
USA,MO.Phelps,Missouri,MO,Rolla,24500,Phelps,29161
USA,MO.Dent,Missouri,MO,Rolla,24500,Dent,29065
USA,MO.Reynolds,Missouri,MO,Rolla,24500,Reynolds,29179
USA,MO.Perry,Missouri,MO,Farmington,24600,Perry,29157
USA,MO.St.Francois,Missouri,MO,Farmington,24600,St Francois,29187
USA,MO.StFrancois,Missouri,MO,Farmington,24600,St Francois,29187
USA,MO.Madison,Missouri,MO,Farmington,24600,Madison,29123
USA,MO.Iron,Missouri,MO,Farmington,24600,Iron,29093
USA,MO.Ste.Genevieve,Missouri,MO,Farmington,24600,Ste. Genevieve,29186
USA,MO.SteGenevieve,Missouri,MO,Farmington,24600,Ste. Genevieve,29186
USA,MO.Washington,Missouri,MO,Farmington,24600,Washington,29221
USA,MO.Crawford,Missouri,MO,St. Louis,24701,Crawford,29055
USA,MO.St.Louis,Missouri,MO,St. Louis,24701,St Louis,29189
USA,IL.StClair,Illinois,IL,St. Louis,24701,St Clair,17163
USA,MO.Lincoln,Missouri,MO,St. Louis,24701,Lincoln,29113
USA,MO.StCharles,Missouri,MO,St. Louis,24701,St Charles,29183
USA,MO.Gasconade,Missouri,MO,St. Louis,24701,Gasconade,29073
USA,MO.St.Louiscity,Missouri,MO,St. Louis,24701,St Louis City,29510
USA,IL.St.Clair,Illinois,IL,St. Louis,24701,St Clair,17163
USA,MO.Jefferson,Missouri,MO,St. Louis,24701,Jefferson,29099
USA,MO.St.Charles,Missouri,MO,St. Louis,24701,St Charles,29183
USA,IL.Monroe,Illinois,IL,St. Louis,24701,Monroe,17133
USA,MO.StLouis(City),Missouri,MO,St. Louis,24701,St Louis City,29510
USA,MO.Warren,Missouri,MO,St. Louis,24701,Warren,29219
USA,MO.Franklin,Missouri,MO,St. Louis,24701,Franklin,29071
USA,MO.StLouis,Missouri,MO,St. Louis,24701,St Louis,29189
USA,MO.Audrain,Missouri,MO,Mexico,24702,Audrain,29007
USA,MO.Montgomery,Missouri,MO,Mexico,24702,Montgomery,29139
USA,IL.Scott,Illinois,IL,Jacksonville,24801,Scott,17171
USA,IL.Schuyler,Illinois,IL,Jacksonville,24801,Schuyler,17169
USA,IL.Cass,Illinois,IL,Jacksonville,24801,Cass,17017
USA,IL.Greene,Illinois,IL,Jacksonville,24801,Greene,17061
USA,IL.Morgan,Illinois,IL,Jacksonville,24801,Morgan,17137
USA,IL.Brown,Illinois,IL,Jacksonville,24801,Brown,17009
USA,IL.Menard,Illinois,IL,Springfield,24802,Menard,17129
USA,IL.Sangamon,Illinois,IL,Springfield,24802,Sangamon,17167
USA,IL.Christian,Illinois,IL,Springfield,24802,Christian,17021
USA,IL.Logan,Illinois,IL,Springfield,24802,Logan,17107
USA,IL.Madison,Illinois,IL,Edwardsville,24900,Madison,17119
USA,IL.Montgomery,Illinois,IL,Edwardsville,24900,Montgomery,17135
USA,IL.Macoupin,Illinois,IL,Edwardsville,24900,Macoupin,17117
USA,IL.Bond,Illinois,IL,Edwardsville,24900,Bond,17005
USA,IL.Calhoun,Illinois,IL,Edwardsville,24900,Calhoun,17013
USA,IL.Jersey,Illinois,IL,Edwardsville,24900,Jersey,17083
USA,IL.Pike,Illinois,IL,Quincy,25000,Pike,17149
USA,MO.Lewis,Missouri,MO,Quincy,25000,Lewis,29111
USA,IL.Adams,Illinois,IL,Quincy,25000,Adams,17001
USA,MO.Ralls,Missouri,MO,Quincy,25000,Ralls,29173
USA,MO.Pike,Missouri,MO,Quincy,25000,Pike,29163
USA,MO.Marion,Missouri,MO,Quincy,25000,Marion,29127
USA,AR.Marion,Arkansas,AR,Mountain Home,25101,Marion,5089
USA,AR.Baxter,Arkansas,AR,Mountain Home,25101,Baxter,5005
USA,MO.Ozark,Missouri,MO,Mountain Home,25101,Ozark,29153
USA,MO.Howell,Missouri,MO,West Plains,25102,Howell,29091
USA,MO.Shannon,Missouri,MO,West Plains,25102,Shannon,29203
USA,MO.Texas,Missouri,MO,West Plains,25102,Texas,29215
USA,MO.Oregon,Missouri,MO,West Plains,25102,Oregon,29149
USA,AR.Fulton,Arkansas,AR,West Plains,25102,Fulton,5049
USA,AR.Newton,Arkansas,AR,Harrison,25103,Newton,5101
USA,AR.Boone,Arkansas,AR,Harrison,25103,Boone,5009
USA,AR.Carroll,Arkansas,AR,Harrison,25103,Carroll,5015
USA,AR.Searcy,Arkansas,AR,Harrison,25103,Searcy,5129
USA,AR.Cleburne,Arkansas,AR,Heber Springs,25104,Cleburne,5023
USA,AR.Stone,Arkansas,AR,Heber Springs,25104,Stone,5137
USA,AR.VanBuren,Arkansas,AR,Heber Springs,25104,Van Buren,5141
USA,AR.Izard,Arkansas,AR,Batesville,25105,Izard,5065
USA,AR.Sharp,Arkansas,AR,Batesville,25105,Sharp,5135
USA,AR.Independence,Arkansas,AR,Batesville,25105,Independence,5063
USA,KY.Webster,Kentucky,KY,Henderson,25200,Webster,21233
USA,KY.Union,Kentucky,KY,Henderson,25200,Union,21225
USA,KY.Caldwell,Kentucky,KY,Henderson,25200,Caldwell,21033
USA,KY.Crittenden,Kentucky,KY,Henderson,25200,Crittenden,21055
USA,KY.Henderson,Kentucky,KY,Henderson,25200,Henderson,21101
USA,KY.Lyon,Kentucky,KY,Henderson,25200,Lyon,21143
USA,KY.Hopkins,Kentucky,KY,Henderson,25200,Hopkins,21107
USA,KY.Fulton,Kentucky,KY,Union City,25300,Fulton,21075
USA,KY.Hickman,Kentucky,KY,Union City,25300,Hickman,21105
USA,KY.Graves,Kentucky,KY,Union City,25300,Graves,21083
USA,TN.Weakley,Tennessee,TN,Union City,25300,Weakley,47183
USA,TN.Obion,Tennessee,TN,Union City,25300,Obion,47131
USA,IL.Pope,Illinois,IL,Paducah,25401,Pope,17151
USA,IL.Massac,Illinois,IL,Paducah,25401,Massac,17127
USA,KY.Carlisle,Kentucky,KY,Paducah,25401,Carlisle,21039
USA,KY.Livingston,Kentucky,KY,Paducah,25401,Livingston,21139
USA,KY.McCracken,Kentucky,KY,Paducah,25401,McCracken,21145
USA,KY.Marshall,Kentucky,KY,Paducah,25401,Marshall,21157
USA,KY.Ballard,Kentucky,KY,Paducah,25401,Ballard,21007
USA,KY.Calloway,Kentucky,KY,Murray,25402,Calloway,21035
USA,IL.Clinton,Illinois,IL,Centralia,25500,Clinton,17027
USA,IL.Hamilton,Illinois,IL,Centralia,25500,Hamilton,17065
USA,IL.Jefferson,Illinois,IL,Centralia,25500,Jefferson,17081
USA,IL.Washington,Illinois,IL,Centralia,25500,Washington,17189
USA,IL.Marion,Illinois,IL,Centralia,25500,Marion,17121
USA,IL.Pulaski,Illinois,IL,Carbondale,25601,Pulaski,17153
USA,IL.Williamson,Illinois,IL,Carbondale,25601,Williamson,17199
USA,IL.Jackson,Illinois,IL,Carbondale,25601,Jackson,17077
USA,IL.Perry,Illinois,IL,Carbondale,25601,Perry,17145
USA,IL.Alexander,Illinois,IL,Carbondale,25601,Alexander,17003
USA,IL.Randolph,Illinois,IL,Carbondale,25601,Randolph,17157
USA,IL.Johnson,Illinois,IL,Carbondale,25601,Johnson,17087
USA,IL.Union,Illinois,IL,Carbondale,25601,Union,17181
USA,IL.Franklin,Illinois,IL,Carbondale,25601,Franklin,17055
USA,IL.Saline,Illinois,IL,Harrisburg,25602,Saline,17165
USA,IL.Gallatin,Illinois,IL,Harrisburg,25602,Gallatin,17059
USA,IL.Hardin,Illinois,IL,Harrisburg,25602,Hardin,17069
USA,MO.Stoddard,Missouri,MO,Cape Girardeau,25701,Stoddard,29207
USA,MO.CapeGirardeau,Missouri,MO,Cape Girardeau,25701,Cape Girardeau,29031
USA,MO.Bollinger,Missouri,MO,Cape Girardeau,25701,Bollinger,29017
USA,MO.Mississippi,Missouri,MO,Cape Girardeau,25701,Mississippi,29133
USA,MO.Scott,Missouri,MO,Cape Girardeau,25701,Scott,29201
USA,MO.NewMadrid,Missouri,MO,Cape Girardeau,25701,New Madrid,29143
USA,MO.Ripley,Missouri,MO,Poplar Bluff,25702,Ripley,29181
USA,MO.Butler,Missouri,MO,Poplar Bluff,25702,Butler,29023
USA,MO.Wayne,Missouri,MO,Poplar Bluff,25702,Wayne,29223
USA,MO.Carter,Missouri,MO,Poplar Bluff,25702,Carter,29035
USA,MO.Dunklin,Missouri,MO,Blytheville,25800,Dunklin,29069
USA,AR.Mississippi,Arkansas,AR,Blytheville,25800,Mississippi,5093
USA,MO.Pemiscot,Missouri,MO,Blytheville,25800,Pemiscot,29155
USA,AR.Lawrence,Arkansas,AR,Jonesboro,25900,Lawrence,5075
USA,AR.Craighead,Arkansas,AR,Jonesboro,25900,Craighead,5031
USA,AR.Clay,Arkansas,AR,Jonesboro,25900,Clay,5021
USA,AR.Poinsett,Arkansas,AR,Jonesboro,25900,Poinsett,5111
USA,AR.Randolph,Arkansas,AR,Jonesboro,25900,Randolph,5121
USA,AR.Greene,Arkansas,AR,Jonesboro,25900,Greene,5055
USA,MN.LakeoftheWoods,Minnesota,MN,Roseau,26001,Lake of the Woods,27077
USA,MN.Roseau,Minnesota,MN,Roseau,26001,Roseau,27135
